YEAR,MONTH,ORIGIN_STATE_NM,DEST_STATE_NM,TOTAL_FLIGHTS
2013,1,Alabama       ,Colorado      ,79
2013,1,Alabama       ,Florida       ,281
2013,1,Alabama       ,Georgia       ,1325
2013,1,Alabama       ,Illinois      ,303
2013,1,Alabama       ,Louisiana     ,116
2013,1,Alabama       ,Maryland      ,118
2013,1,Alabama       ,Michigan      ,227
2013,1,Alabama       ,Missouri      ,62
2013,1,Alabama       ,Nevada        ,62
2013,1,Alabama       ,North Carolina,144
2013,1,Alabama       ,Texas         ,742
2013,1,Alaska        ,Alaska        ,594
2013,1,Alaska        ,Arizona       ,74
2013,1,Alaska        ,Colorado      ,62
2013,1,Alaska        ,Hawaii        ,79
2013,1,Alaska        ,Illinois      ,17
2013,1,Alaska        ,Minnesota     ,95
2013,1,Alaska        ,Oregon        ,124
2013,1,Alaska        ,Utah          ,5
2013,1,Alaska        ,Washington    ,1033
2013,1,Arizona       ,Alaska        ,74
2013,1,Arizona       ,Arizona       ,589
2013,1,Arizona       ,Arkansas      ,62
2013,1,Arizona       ,California    ,5706
2013,1,Arizona       ,Colorado      ,1729
2013,1,Arizona       ,Florida       ,456
2013,1,Arizona       ,Georgia       ,712
2013,1,Arizona       ,Hawaii        ,285
2013,1,Arizona       ,Idaho         ,186
2013,1,Arizona       ,Illinois      ,1039
2013,1,Arizona       ,Indiana       ,230
2013,1,Arizona       ,Iowa          ,124
2013,1,Arizona       ,Louisiana     ,62
2013,1,Arizona       ,Maryland      ,247
2013,1,Arizona       ,Massachusetts ,230
2013,1,Arizona       ,Michigan      ,420
2013,1,Arizona       ,Minnesota     ,688
2013,1,Arizona       ,Missouri      ,518
2013,1,Arizona       ,Nebraska      ,246
2013,1,Arizona       ,Nevada        ,1576
2013,1,Arizona       ,New Jersey    ,487
2013,1,Arizona       ,New York      ,314
2013,1,Arizona       ,North Carolina,492
2013,1,Arizona       ,Ohio          ,154
2013,1,Arizona       ,Oklahoma      ,177
2013,1,Arizona       ,Oregon        ,597
2013,1,Arizona       ,Pennsylvania  ,534
2013,1,Arizona       ,Tennessee     ,143
2013,1,Arizona       ,Texas         ,2243
2013,1,Arizona       ,Utah          ,1094
2013,1,Arizona       ,Virginia      ,209
2013,1,Arizona       ,Washington    ,901
2013,1,Arizona       ,Wisconsin     ,284
2013,1,Arkansas      ,Arizona       ,62
2013,1,Arkansas      ,Colorado      ,181
2013,1,Arkansas      ,Georgia       ,601
2013,1,Arkansas      ,Illinois      ,724
2013,1,Arkansas      ,Maryland      ,62
2013,1,Arkansas      ,Michigan      ,67
2013,1,Arkansas      ,Missouri      ,68
2013,1,Arkansas      ,Nevada        ,62
2013,1,Arkansas      ,Texas         ,1196
2013,1,California    ,Arizona       ,5706
2013,1,California    ,California    ,5347
2013,1,California    ,Colorado      ,3796
2013,1,California    ,Florida       ,958
2013,1,California    ,Georgia       ,1340
2013,1,California    ,Hawaii        ,1622
2013,1,California    ,Idaho         ,273
2013,1,California    ,Illinois      ,2414
2013,1,California    ,Indiana       ,2
2013,1,California    ,Kentucky      ,137
2013,1,California    ,Louisiana     ,208
2013,1,California    ,Maryland      ,214
2013,1,California    ,Massachusetts ,829
2013,1,California    ,Michigan      ,433
2013,1,California    ,Minnesota     ,690
2013,1,California    ,Missouri      ,327
2013,1,California    ,Montana       ,16
2013,1,California    ,Nevada        ,4929
2013,1,California    ,New Jersey    ,805
2013,1,California    ,New York      ,2811
2013,1,California    ,North Carolina,482
2013,1,California    ,Ohio          ,171
2013,1,California    ,Oklahoma      ,215
2013,1,California    ,Oregon        ,1757
2013,1,California    ,Pennsylvania  ,819
2013,1,California    ,Tennessee     ,324
2013,1,California    ,Texas         ,3836
2013,1,California    ,Utah          ,2441
2013,1,California    ,Virginia      ,520
2013,1,California    ,Washington    ,2879
2013,1,California    ,Wisconsin     ,90
2013,1,California    ,Wyoming       ,89
2013,1,Colorado      ,Alabama       ,79
2013,1,Colorado      ,Alaska        ,62
2013,1,Colorado      ,Arizona       ,1729
2013,1,Colorado      ,Arkansas      ,181
2013,1,Colorado      ,California    ,3796
2013,1,Colorado      ,Colorado      ,855
2013,1,Colorado      ,Connecticut   ,62
2013,1,Colorado      ,Florida       ,873
2013,1,Colorado      ,Georgia       ,799
2013,1,Colorado      ,Hawaii        ,106
2013,1,Colorado      ,Idaho         ,466
2013,1,Colorado      ,Illinois      ,1480
2013,1,Colorado      ,Indiana       ,323
2013,1,Colorado      ,Iowa          ,358
2013,1,Colorado      ,Kansas        ,127
2013,1,Colorado      ,Kentucky      ,116
2013,1,Colorado      ,Louisiana     ,339
2013,1,Colorado      ,Maryland      ,300
2013,1,Colorado      ,Massachusetts ,312
2013,1,Colorado      ,Michigan      ,452
2013,1,Colorado      ,Minnesota     ,911
2013,1,Colorado      ,Missouri      ,767
2013,1,Colorado      ,Montana       ,499
2013,1,Colorado      ,Nebraska      ,469
2013,1,Colorado      ,Nevada        ,1134
2013,1,Colorado      ,New Hampshire ,62
2013,1,Colorado      ,New Jersey    ,468
2013,1,Colorado      ,New York      ,429
2013,1,Colorado      ,North Carolina,330
2013,1,Colorado      ,North Dakota  ,705
2013,1,Colorado      ,Ohio          ,377
2013,1,Colorado      ,Oklahoma      ,557
2013,1,Colorado      ,Oregon        ,742
2013,1,Colorado      ,Pennsylvania  ,411
2013,1,Colorado      ,Rhode Island  ,62
2013,1,Colorado      ,South Dakota  ,234
2013,1,Colorado      ,Tennessee     ,470
2013,1,Colorado      ,Texas         ,2552
2013,1,Colorado      ,Utah          ,1382
2013,1,Colorado      ,Virginia      ,573
2013,1,Colorado      ,Washington    ,1037
2013,1,Colorado      ,Wisconsin     ,506
2013,1,Colorado      ,Wyoming       ,531
2013,1,Connecticut   ,Colorado      ,62
2013,1,Connecticut   ,Florida       ,524
2013,1,Connecticut   ,Georgia       ,330
2013,1,Connecticut   ,Illinois      ,517
2013,1,Connecticut   ,Kentucky      ,144
2013,1,Connecticut   ,Maryland      ,366
2013,1,Connecticut   ,Michigan      ,226
2013,1,Connecticut   ,Minnesota     ,120
2013,1,Connecticut   ,New Jersey    ,75
2013,1,Connecticut   ,North Carolina,298
2013,1,Connecticut   ,Pennsylvania  ,62
2013,1,Connecticut   ,Texas         ,186
2013,1,Connecticut   ,Virginia      ,121
2013,1,Florida       ,Alabama       ,281
2013,1,Florida       ,Arizona       ,456
2013,1,Florida       ,California    ,958
2013,1,Florida       ,Colorado      ,873
2013,1,Florida       ,Connecticut   ,524
2013,1,Florida       ,Florida       ,320
2013,1,Florida       ,Georgia       ,6117
2013,1,Florida       ,Illinois      ,1879
2013,1,Florida       ,Indiana       ,543
2013,1,Florida       ,Kentucky      ,394
2013,1,Florida       ,Louisiana     ,512
2013,1,Florida       ,Maryland      ,1654
2013,1,Florida       ,Massachusetts ,1474
2013,1,Florida       ,Michigan      ,1279
2013,1,Florida       ,Minnesota     ,717
2013,1,Florida       ,Mississippi   ,62
2013,1,Florida       ,Missouri      ,560
2013,1,Florida       ,Nebraska      ,26
2013,1,Florida       ,Nevada        ,263
2013,1,Florida       ,New Hampshire ,194
2013,1,Florida       ,New Jersey    ,2168
2013,1,Florida       ,New York      ,3454
2013,1,Florida       ,North Carolina,2273
2013,1,Florida       ,Ohio          ,635
2013,1,Florida       ,Pennsylvania  ,1959
2013,1,Florida       ,Rhode Island  ,451
2013,1,Florida       ,South Carolina,93
2013,1,Florida       ,Tennessee     ,734
2013,1,Florida       ,Texas         ,2354
2013,1,Florida       ,Utah          ,108
2013,1,Florida       ,Virginia      ,1647
2013,1,Florida       ,Washington    ,140
2013,1,Florida       ,Wisconsin     ,375
2013,1,Georgia       ,Alabama       ,1325
2013,1,Georgia       ,Arizona       ,712
2013,1,Georgia       ,Arkansas      ,601
2013,1,Georgia       ,California    ,1340
2013,1,Georgia       ,Colorado      ,799
2013,1,Georgia       ,Connecticut   ,330
2013,1,Georgia       ,Florida       ,6117
2013,1,Georgia       ,Georgia       ,842
2013,1,Georgia       ,Hawaii        ,62
2013,1,Georgia       ,Illinois      ,2139
2013,1,Georgia       ,Indiana       ,956
2013,1,Georgia       ,Iowa          ,231
2013,1,Georgia       ,Kansas        ,464
2013,1,Georgia       ,Kentucky      ,833
2013,1,Georgia       ,Louisiana     ,1580
2013,1,Georgia       ,Maine         ,48
2013,1,Georgia       ,Maryland      ,1096
2013,1,Georgia       ,Massachusetts ,807
2013,1,Georgia       ,Michigan      ,1072
2013,1,Georgia       ,Minnesota     ,924
2013,1,Georgia       ,Mississippi   ,648
2013,1,Georgia       ,Missouri      ,1145
2013,1,Georgia       ,Montana       ,18
2013,1,Georgia       ,Nebraska      ,229
2013,1,Georgia       ,Nevada        ,730
2013,1,Georgia       ,New Hampshire ,55
2013,1,Georgia       ,New Jersey    ,761
2013,1,Georgia       ,New York      ,2124
2013,1,Georgia       ,North Carolina,2850
2013,1,Georgia       ,Ohio          ,1228
2013,1,Georgia       ,Oklahoma      ,436
2013,1,Georgia       ,Oregon        ,158
2013,1,Georgia       ,Pennsylvania  ,1716
2013,1,Georgia       ,Rhode Island  ,168
2013,1,Georgia       ,South Carolina,1149
2013,1,Georgia       ,Tennessee     ,1665
2013,1,Georgia       ,Texas         ,3087
2013,1,Georgia       ,Utah          ,440
2013,1,Georgia       ,Virginia      ,2528
2013,1,Georgia       ,Washington    ,411
2013,1,Georgia       ,West Virginia ,288
2013,1,Georgia       ,Wisconsin     ,741
2013,1,Georgia       ,Wyoming       ,18
2013,1,Hawaii        ,Alaska        ,79
2013,1,Hawaii        ,Arizona       ,285
2013,1,Hawaii        ,California    ,1622
2013,1,Hawaii        ,Colorado      ,106
2013,1,Hawaii        ,Georgia       ,62
2013,1,Hawaii        ,Hawaii        ,2827
2013,1,Hawaii        ,Illinois      ,81
2013,1,Hawaii        ,Nevada        ,142
2013,1,Hawaii        ,New Jersey    ,62
2013,1,Hawaii        ,New York      ,62
2013,1,Hawaii        ,Oregon        ,221
2013,1,Hawaii        ,Texas         ,186
2013,1,Hawaii        ,Utah          ,62
2013,1,Hawaii        ,Washington    ,523
2013,1,Idaho         ,Arizona       ,186
2013,1,Idaho         ,California    ,273
2013,1,Idaho         ,Colorado      ,466
2013,1,Idaho         ,Illinois      ,61
2013,1,Idaho         ,Minnesota     ,119
2013,1,Idaho         ,Nevada        ,124
2013,1,Idaho         ,Oregon        ,106
2013,1,Idaho         ,Utah          ,766
2013,1,Illinois      ,Alabama       ,303
2013,1,Illinois      ,Alaska        ,17
2013,1,Illinois      ,Arizona       ,1039
2013,1,Illinois      ,Arkansas      ,724
2013,1,Illinois      ,California    ,2414
2013,1,Illinois      ,Colorado      ,1480
2013,1,Illinois      ,Connecticut   ,517
2013,1,Illinois      ,Florida       ,1879
2013,1,Illinois      ,Georgia       ,2139
2013,1,Illinois      ,Hawaii        ,81
2013,1,Illinois      ,Idaho         ,61
2013,1,Illinois      ,Illinois      ,465
2013,1,Illinois      ,Indiana       ,600
2013,1,Illinois      ,Iowa          ,980
2013,1,Illinois      ,Kansas        ,477
2013,1,Illinois      ,Kentucky      ,958
2013,1,Illinois      ,Louisiana     ,270
2013,1,Illinois      ,Maine         ,4
2013,1,Illinois      ,Maryland      ,582
2013,1,Illinois      ,Massachusetts ,998
2013,1,Illinois      ,Michigan      ,2226
2013,1,Illinois      ,Minnesota     ,1715
2013,1,Illinois      ,Mississippi   ,93
2013,1,Illinois      ,Missouri      ,1274
2013,1,Illinois      ,Montana       ,5
2013,1,Illinois      ,Nebraska      ,791
2013,1,Illinois      ,Nevada        ,693
2013,1,Illinois      ,New Hampshire ,178
2013,1,Illinois      ,New Jersey    ,1177
2013,1,Illinois      ,New York      ,2055
2013,1,Illinois      ,North Carolina,1439
2013,1,Illinois      ,North Dakota  ,398
2013,1,Illinois      ,Ohio          ,1856
2013,1,Illinois      ,Oklahoma      ,593
2013,1,Illinois      ,Oregon        ,279
2013,1,Illinois      ,Pennsylvania  ,1761
2013,1,Illinois      ,Rhode Island  ,128
2013,1,Illinois      ,South Carolina,338
2013,1,Illinois      ,South Dakota  ,394
2013,1,Illinois      ,Tennessee     ,1351
2013,1,Illinois      ,Texas         ,2442
2013,1,Illinois      ,Utah          ,598
2013,1,Illinois      ,Vermont       ,62
2013,1,Illinois      ,Virginia      ,1479
2013,1,Illinois      ,Washington    ,577
2013,1,Illinois      ,West Virginia ,106
2013,1,Illinois      ,Wisconsin     ,1309
2013,1,Illinois      ,Wyoming       ,46
2013,1,Indiana       ,Arizona       ,230
2013,1,Indiana       ,California    ,2
2013,1,Indiana       ,Colorado      ,323
2013,1,Indiana       ,Florida       ,543
2013,1,Indiana       ,Georgia       ,956
2013,1,Indiana       ,Illinois      ,600
2013,1,Indiana       ,Maryland      ,163
2013,1,Indiana       ,Michigan      ,716
2013,1,Indiana       ,Minnesota     ,341
2013,1,Indiana       ,Nevada        ,118
2013,1,Indiana       ,New Jersey    ,139
2013,1,Indiana       ,New York      ,124
2013,1,Indiana       ,North Carolina,237
2013,1,Indiana       ,Ohio          ,84
2013,1,Indiana       ,Texas         ,608
2013,1,Indiana       ,Utah          ,62
2013,1,Iowa          ,Arizona       ,124
2013,1,Iowa          ,Colorado      ,358
2013,1,Iowa          ,Georgia       ,231
2013,1,Iowa          ,Illinois      ,980
2013,1,Iowa          ,Michigan      ,273
2013,1,Iowa          ,Minnesota     ,397
2013,1,Iowa          ,New Jersey    ,53
2013,1,Iowa          ,Texas         ,542
2013,1,Kansas        ,Colorado      ,127
2013,1,Kansas        ,Georgia       ,464
2013,1,Kansas        ,Illinois      ,477
2013,1,Kansas        ,Minnesota     ,172
2013,1,Kansas        ,Texas         ,522
2013,1,Kentucky      ,California    ,137
2013,1,Kentucky      ,Colorado      ,116
2013,1,Kentucky      ,Connecticut   ,144
2013,1,Kentucky      ,Florida       ,394
2013,1,Kentucky      ,Georgia       ,833
2013,1,Kentucky      ,Illinois      ,958
2013,1,Kentucky      ,Louisiana     ,50
2013,1,Kentucky      ,Maryland      ,231
2013,1,Kentucky      ,Massachusetts ,196
2013,1,Kentucky      ,Michigan      ,410
2013,1,Kentucky      ,Minnesota     ,453
2013,1,Kentucky      ,Missouri      ,225
2013,1,Kentucky      ,Nebraska      ,2
2013,1,Kentucky      ,Nevada        ,67
2013,1,Kentucky      ,New Jersey    ,522
2013,1,Kentucky      ,New York      ,107
2013,1,Kentucky      ,North Carolina,297
2013,1,Kentucky      ,Pennsylvania  ,254
2013,1,Kentucky      ,Tennessee     ,180
2013,1,Kentucky      ,Texas         ,792
2013,1,Kentucky      ,Utah          ,114
2013,1,Kentucky      ,Virginia      ,332
2013,1,Kentucky      ,Washington    ,2
2013,1,Kentucky      ,Wisconsin     ,76
2013,1,Louisiana     ,Alabama       ,116
2013,1,Louisiana     ,Arizona       ,62
2013,1,Louisiana     ,California    ,208
2013,1,Louisiana     ,Colorado      ,339
2013,1,Louisiana     ,Florida       ,512
2013,1,Louisiana     ,Georgia       ,1580
2013,1,Louisiana     ,Illinois      ,270
2013,1,Louisiana     ,Kentucky      ,50
2013,1,Louisiana     ,Maryland      ,126
2013,1,Louisiana     ,Massachusetts ,62
2013,1,Louisiana     ,Michigan      ,63
2013,1,Louisiana     ,Minnesota     ,65
2013,1,Louisiana     ,Missouri      ,135
2013,1,Louisiana     ,Nevada        ,72
2013,1,Louisiana     ,New Jersey    ,66
2013,1,Louisiana     ,New York      ,336
2013,1,Louisiana     ,North Carolina,340
2013,1,Louisiana     ,Ohio          ,9
2013,1,Louisiana     ,Pennsylvania  ,122
2013,1,Louisiana     ,Tennessee     ,298
2013,1,Louisiana     ,Texas         ,2007
2013,1,Louisiana     ,Utah          ,62
2013,1,Louisiana     ,Wisconsin     ,52
2013,1,Maine         ,Georgia       ,48
2013,1,Maine         ,Illinois      ,4
2013,1,Maine         ,Maryland      ,130
2013,1,Maine         ,Michigan      ,189
2013,1,Maine         ,New Jersey    ,284
2013,1,Maine         ,New York      ,191
2013,1,Maine         ,North Carolina,62
2013,1,Maryland      ,Alabama       ,118
2013,1,Maryland      ,Arizona       ,247
2013,1,Maryland      ,Arkansas      ,62
2013,1,Maryland      ,California    ,214
2013,1,Maryland      ,Colorado      ,300
2013,1,Maryland      ,Connecticut   ,366
2013,1,Maryland      ,Florida       ,1654
2013,1,Maryland      ,Georgia       ,1096
2013,1,Maryland      ,Illinois      ,582
2013,1,Maryland      ,Indiana       ,163
2013,1,Maryland      ,Kentucky      ,231
2013,1,Maryland      ,Louisiana     ,126
2013,1,Maryland      ,Maine         ,130
2013,1,Maryland      ,Massachusetts ,907
2013,1,Maryland      ,Michigan      ,509
2013,1,Maryland      ,Minnesota     ,201
2013,1,Maryland      ,Mississippi   ,62
2013,1,Maryland      ,Missouri      ,289
2013,1,Maryland      ,Nevada        ,132
2013,1,Maryland      ,New Hampshire ,407
2013,1,Maryland      ,New Jersey    ,353
2013,1,Maryland      ,New York      ,892
2013,1,Maryland      ,North Carolina,888
2013,1,Maryland      ,Ohio          ,473
2013,1,Maryland      ,Oklahoma      ,62
2013,1,Maryland      ,Pennsylvania  ,214
2013,1,Maryland      ,Rhode Island  ,458
2013,1,Maryland      ,South Carolina,226
2013,1,Maryland      ,Tennessee     ,328
2013,1,Maryland      ,Texas         ,585
2013,1,Maryland      ,Utah          ,158
2013,1,Maryland      ,Wisconsin     ,175
2013,1,Massachusetts ,Arizona       ,230
2013,1,Massachusetts ,California    ,829
2013,1,Massachusetts ,Colorado      ,312
2013,1,Massachusetts ,Florida       ,1474
2013,1,Massachusetts ,Georgia       ,807
2013,1,Massachusetts ,Illinois      ,998
2013,1,Massachusetts ,Kentucky      ,196
2013,1,Massachusetts ,Louisiana     ,62
2013,1,Massachusetts ,Maryland      ,907
2013,1,Massachusetts ,Michigan      ,327
2013,1,Massachusetts ,Minnesota     ,275
2013,1,Massachusetts ,Missouri      ,112
2013,1,Massachusetts ,Nevada        ,120
2013,1,Massachusetts ,New Jersey    ,870
2013,1,Massachusetts ,New York      ,1446
2013,1,Massachusetts ,North Carolina,892
2013,1,Massachusetts ,Ohio          ,33
2013,1,Massachusetts ,Oregon        ,62
2013,1,Massachusetts ,Pennsylvania  ,869
2013,1,Massachusetts ,Tennessee     ,87
2013,1,Massachusetts ,Texas         ,777
2013,1,Massachusetts ,Utah          ,66
2013,1,Massachusetts ,Virginia      ,1604
2013,1,Massachusetts ,Washington    ,102
2013,1,Massachusetts ,Wisconsin     ,116
2013,1,Michigan      ,Alabama       ,227
2013,1,Michigan      ,Arizona       ,420
2013,1,Michigan      ,Arkansas      ,67
2013,1,Michigan      ,California    ,433
2013,1,Michigan      ,Colorado      ,452
2013,1,Michigan      ,Connecticut   ,226
2013,1,Michigan      ,Florida       ,1279
2013,1,Michigan      ,Georgia       ,1072
2013,1,Michigan      ,Illinois      ,2226
2013,1,Michigan      ,Indiana       ,716
2013,1,Michigan      ,Iowa          ,273
2013,1,Michigan      ,Kentucky      ,410
2013,1,Michigan      ,Louisiana     ,63
2013,1,Michigan      ,Maine         ,189
2013,1,Michigan      ,Maryland      ,509
2013,1,Michigan      ,Massachusetts ,327
2013,1,Michigan      ,Michigan      ,998
2013,1,Michigan      ,Minnesota     ,840
2013,1,Michigan      ,Missouri      ,419
2013,1,Michigan      ,Nebraska      ,172
2013,1,Michigan      ,Nevada        ,356
2013,1,Michigan      ,New Hampshire ,172
2013,1,Michigan      ,New Jersey    ,601
2013,1,Michigan      ,New York      ,1618
2013,1,Michigan      ,North Carolina,692
2013,1,Michigan      ,Ohio          ,429
2013,1,Michigan      ,Oklahoma      ,152
2013,1,Michigan      ,Oregon        ,4
2013,1,Michigan      ,Pennsylvania  ,914
2013,1,Michigan      ,Rhode Island  ,270
2013,1,Michigan      ,South Carolina,92
2013,1,Michigan      ,Tennessee     ,671
2013,1,Michigan      ,Texas         ,970
2013,1,Michigan      ,Utah          ,248
2013,1,Michigan      ,Vermont       ,144
2013,1,Michigan      ,Virginia      ,760
2013,1,Michigan      ,Washington    ,159
2013,1,Michigan      ,West Virginia ,3
2013,1,Michigan      ,Wisconsin     ,809
2013,1,Minnesota     ,Alaska        ,95
2013,1,Minnesota     ,Arizona       ,688
2013,1,Minnesota     ,California    ,690
2013,1,Minnesota     ,Colorado      ,911
2013,1,Minnesota     ,Connecticut   ,120
2013,1,Minnesota     ,Florida       ,717
2013,1,Minnesota     ,Georgia       ,924
2013,1,Minnesota     ,Idaho         ,119
2013,1,Minnesota     ,Illinois      ,1715
2013,1,Minnesota     ,Indiana       ,341
2013,1,Minnesota     ,Iowa          ,397
2013,1,Minnesota     ,Kansas        ,172
2013,1,Minnesota     ,Kentucky      ,453
2013,1,Minnesota     ,Louisiana     ,65
2013,1,Minnesota     ,Maryland      ,201
2013,1,Minnesota     ,Massachusetts ,275
2013,1,Minnesota     ,Michigan      ,840
2013,1,Minnesota     ,Minnesota     ,498
2013,1,Minnesota     ,Missouri      ,530
2013,1,Minnesota     ,Montana       ,85
2013,1,Minnesota     ,Nebraska      ,262
2013,1,Minnesota     ,Nevada        ,331
2013,1,Minnesota     ,New Jersey    ,256
2013,1,Minnesota     ,New York      ,507
2013,1,Minnesota     ,North Carolina,325
2013,1,Minnesota     ,North Dakota  ,816
2013,1,Minnesota     ,Ohio          ,480
2013,1,Minnesota     ,Oklahoma      ,150
2013,1,Minnesota     ,Oregon        ,173
2013,1,Minnesota     ,Pennsylvania  ,433
2013,1,Minnesota     ,South Dakota  ,552
2013,1,Minnesota     ,Tennessee     ,338
2013,1,Minnesota     ,Texas         ,923
2013,1,Minnesota     ,Utah          ,301
2013,1,Minnesota     ,Virginia      ,319
2013,1,Minnesota     ,Washington    ,521
2013,1,Minnesota     ,Wisconsin     ,1145
2013,1,Minnesota     ,Wyoming       ,12
2013,1,Mississippi   ,Florida       ,62
2013,1,Mississippi   ,Georgia       ,648
2013,1,Mississippi   ,Illinois      ,93
2013,1,Mississippi   ,Maryland      ,62
2013,1,Mississippi   ,Texas         ,737
2013,1,Missouri      ,Alabama       ,62
2013,1,Missouri      ,Arizona       ,518
2013,1,Missouri      ,Arkansas      ,68
2013,1,Missouri      ,California    ,327
2013,1,Missouri      ,Colorado      ,767
2013,1,Missouri      ,Florida       ,560
2013,1,Missouri      ,Georgia       ,1145
2013,1,Missouri      ,Illinois      ,1274
2013,1,Missouri      ,Kentucky      ,225
2013,1,Missouri      ,Louisiana     ,135
2013,1,Missouri      ,Maryland      ,289
2013,1,Missouri      ,Massachusetts ,112
2013,1,Missouri      ,Michigan      ,419
2013,1,Missouri      ,Minnesota     ,530
2013,1,Missouri      ,Missouri      ,134
2013,1,Missouri      ,Nebraska      ,161
2013,1,Missouri      ,Nevada        ,301
2013,1,Missouri      ,New Jersey    ,536
2013,1,Missouri      ,North Carolina,353
2013,1,Missouri      ,Ohio          ,191
2013,1,Missouri      ,Oklahoma      ,220
2013,1,Missouri      ,Pennsylvania  ,109
2013,1,Missouri      ,Tennessee     ,252
2013,1,Missouri      ,Texas         ,1471
2013,1,Missouri      ,Utah          ,244
2013,1,Missouri      ,Virginia      ,302
2013,1,Missouri      ,Washington    ,160
2013,1,Missouri      ,Wisconsin     ,151
2013,1,Montana       ,California    ,16
2013,1,Montana       ,Colorado      ,499
2013,1,Montana       ,Georgia       ,18
2013,1,Montana       ,Illinois      ,5
2013,1,Montana       ,Minnesota     ,85
2013,1,Montana       ,New Jersey    ,8
2013,1,Montana       ,Utah          ,771
2013,1,Nebraska      ,Arizona       ,246
2013,1,Nebraska      ,Colorado      ,469
2013,1,Nebraska      ,Florida       ,26
2013,1,Nebraska      ,Georgia       ,229
2013,1,Nebraska      ,Illinois      ,791
2013,1,Nebraska      ,Kentucky      ,2
2013,1,Nebraska      ,Michigan      ,172
2013,1,Nebraska      ,Minnesota     ,262
2013,1,Nebraska      ,Missouri      ,161
2013,1,Nebraska      ,Nevada        ,124
2013,1,Nebraska      ,New Jersey    ,102
2013,1,Nebraska      ,North Carolina,113
2013,1,Nebraska      ,Texas         ,518
2013,1,Nebraska      ,Utah          ,118
2013,1,Nevada        ,Alabama       ,62
2013,1,Nevada        ,Arizona       ,1576
2013,1,Nevada        ,Arkansas      ,62
2013,1,Nevada        ,California    ,4929
2013,1,Nevada        ,Colorado      ,1134
2013,1,Nevada        ,Florida       ,263
2013,1,Nevada        ,Georgia       ,730
2013,1,Nevada        ,Hawaii        ,142
2013,1,Nevada        ,Idaho         ,124
2013,1,Nevada        ,Illinois      ,693
2013,1,Nevada        ,Indiana       ,118
2013,1,Nevada        ,Kentucky      ,67
2013,1,Nevada        ,Louisiana     ,72
2013,1,Nevada        ,Maryland      ,132
2013,1,Nevada        ,Massachusetts ,120
2013,1,Nevada        ,Michigan      ,356
2013,1,Nevada        ,Minnesota     ,331
2013,1,Nevada        ,Missouri      ,301
2013,1,Nevada        ,Nebraska      ,124
2013,1,Nevada        ,Nevada        ,293
2013,1,Nevada        ,New Jersey    ,349
2013,1,Nevada        ,New York      ,635
2013,1,Nevada        ,North Carolina,322
2013,1,Nevada        ,Ohio          ,154
2013,1,Nevada        ,Oklahoma      ,155
2013,1,Nevada        ,Oregon        ,447
2013,1,Nevada        ,Pennsylvania  ,373
2013,1,Nevada        ,Rhode Island  ,10
2013,1,Nevada        ,Tennessee     ,184
2013,1,Nevada        ,Texas         ,1551
2013,1,Nevada        ,Utah          ,857
2013,1,Nevada        ,Virginia      ,123
2013,1,Nevada        ,Washington    ,691
2013,1,Nevada        ,Wisconsin     ,181
2013,1,New Hampshire ,Colorado      ,62
2013,1,New Hampshire ,Florida       ,194
2013,1,New Hampshire ,Georgia       ,55
2013,1,New Hampshire ,Illinois      ,178
2013,1,New Hampshire ,Maryland      ,407
2013,1,New Hampshire ,Michigan      ,172
2013,1,New Hampshire ,New Jersey    ,218
2013,1,New Hampshire ,Ohio          ,65
2013,1,New Hampshire ,Pennsylvania  ,48
2013,1,New Jersey    ,Arizona       ,487
2013,1,New Jersey    ,California    ,805
2013,1,New Jersey    ,Colorado      ,468
2013,1,New Jersey    ,Connecticut   ,75
2013,1,New Jersey    ,Florida       ,2168
2013,1,New Jersey    ,Georgia       ,761
2013,1,New Jersey    ,Hawaii        ,62
2013,1,New Jersey    ,Illinois      ,1177
2013,1,New Jersey    ,Indiana       ,139
2013,1,New Jersey    ,Iowa          ,53
2013,1,New Jersey    ,Kentucky      ,522
2013,1,New Jersey    ,Louisiana     ,66
2013,1,New Jersey    ,Maine         ,284
2013,1,New Jersey    ,Maryland      ,353
2013,1,New Jersey    ,Massachusetts ,870
2013,1,New Jersey    ,Michigan      ,601
2013,1,New Jersey    ,Minnesota     ,256
2013,1,New Jersey    ,Missouri      ,536
2013,1,New Jersey    ,Montana       ,8
2013,1,New Jersey    ,Nebraska      ,102
2013,1,New Jersey    ,Nevada        ,349
2013,1,New Jersey    ,New Hampshire ,218
2013,1,New Jersey    ,New York      ,337
2013,1,New Jersey    ,North Carolina,1018
2013,1,New Jersey    ,Ohio          ,461
2013,1,New Jersey    ,Oklahoma      ,81
2013,1,New Jersey    ,Oregon        ,65
2013,1,New Jersey    ,Pennsylvania  ,119
2013,1,New Jersey    ,Rhode Island  ,59
2013,1,New Jersey    ,South Carolina,270
2013,1,New Jersey    ,Tennessee     ,325
2013,1,New Jersey    ,Texas         ,1084
2013,1,New Jersey    ,Utah          ,63
2013,1,New Jersey    ,Vermont       ,200
2013,1,New Jersey    ,Virginia      ,767
2013,1,New Jersey    ,Washington    ,256
2013,1,New Jersey    ,Wisconsin     ,234
2013,1,New Jersey    ,Wyoming       ,4
2013,1,New York      ,Arizona       ,314
2013,1,New York      ,California    ,2811
2013,1,New York      ,Colorado      ,429
2013,1,New York      ,Florida       ,3454
2013,1,New York      ,Georgia       ,2124
